Uploader_V2_PreviousWeek

Date/Time Generated,8/11/15 6:56 PM
Report Time Zone,Australia/Sydney
Account ID,6069
Date Range,8/2/15 - 8/8/15
Advertiser,Equals:Honda (3826313)

Report Fields
Date,Campaign,Campaign ID,Site (DCM),Placement,Ad Type,Creative,Creative Type,Click-through URL,Placement Strategy,Package/Roadblock,Package/Roadblock Strategy,Creative Pixel Size,Placement Pixel Size,Impressions,Clicks,Total Conversions,DBM Cost (Account Currency),Media Cost,Planned Media Cost,Brochures : Brochure - View Online: View-through Conversions,Brochures : Brochure - View Online: Click-through Conversions,Brochures : Brochure - View Online: Total Conversions,Brochures : Order Printed Brochure - Option 2: View-through Conversions,Brochures : Order Printed Brochure - Option 2: Click-through Conversions,Brochures : Order Printed Brochure - Option 2: Total Conversions,Test Drive : Find A Dealer: View-through Conversions,Test Drive : Find A Dealer: Click-through Conversions,Test Drive : Find A Dealer: Total Conversions,Test Drive : Request A Test Drive: View-through Conversions,Test Drive : Request A Test Drive: Click-through Conversions,Test Drive : Request A Test Drive: Total Conversions
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Also Consider - Read Review Click Tracker 1x1,(not set),(not set),(not set),(not set),Conversions,CarAdvice - Also Consider v2,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,3.228410000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Leaderboard 320x50,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),320 x 50,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Leaderboard 320x50,Standard,320x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,320x50,320 x 50,446,0,0,0.00,16.056000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - (Mobile) Mrec 300x250,Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x250,300 x 250,199,1,0,0.00,7.164000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x250,300 x 250,548,4,0,0.00,19.728000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - FHP 300x600,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),300 x 600,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,300x600,300 x 600,548,3,0,0.00,19.728000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,5.927360000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - CR-V Keyword Targeting - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Honda CR-V Keyword Targeting,Conversions,728x90,728 x 90,546,0,0,0.00,19.656000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Leaderboard 320x50,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),320 x 50,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Leaderboard 320x50,Standard,320x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,320x50,320 x 50,108,0,0,0.00,3.888000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - (Mobile) Mrec 300x250,Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x250,300 x 250,77,1,0,0.00,2.772000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - FHP 300x600,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 600,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x600,300 x 600,1162,3,0,0.00,41.832000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,728x90,728 x 90,836,1,0,0.00,30.096000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,3.486682000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Competitor SUV Keyword Targeting - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,(not set),CarAdvice - Competitor SUV Keyword Targeting,Conversions,300x250,300 x 250,813,0,1,0.00,29.268000000,0.000000000,0,0,0,0,0,0,1,0,1,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) Book a Test Drive,(not set),1x1,1 x 1,139,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) Find a Dealer,(not set),1x1,1 x 1,138,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - (Mobile) View Showroom,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - (Mobile) View Showroom,(not set),1x1,1 x 1,138,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - Book a Test Drive,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - Book a Test Drive,(not set),1x1,1 x 1,815,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - Find a Dealer,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - Find a Dealer,(not set),1x1,1 x 1,813,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - Find a Dealer,Dynamic Click,(not set),(not set),http://honda.com.au/tools/dealer.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - Find a Dealer,(not set),(not set),1 x 1,0,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - View Showroom,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarAdvice - Integrated Text Links - View Showroom,(not set),1x1,1 x 1,810,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Integrated Text Links - View Showroom,Dynamic Click,(not set),(not set),http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising&utm_source=caradvice&utm_campaign=crv&utm_content=cta,Conversions,CarAdvice - Integrated Text Links - View Showroom,(not set),(not set),1 x 1,0,2,1,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,1,1,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,Awareness,CarAdvice - Onsite Retargeting SUV Segment - FHP 300x600,(not set),300x600,300 x 600,618,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - Leaderboard 728x90,Standard,Lanewatch_728x90_V2_looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,Awareness,CarAdvice - Onsite Retargeting SUV Segment - Leaderboard 728x90,(not set),728x90,728 x 90,610,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Onsite Retargeting SUV Segment - Mrec 300x250,Standard,Brand_300x250_Bootspace_looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,Awareness,CarAdvice - Onsite Retargeting SUV Segment - Mrec 300x250,(not set),300x250,300 x 250,580,0,1,0.00,0.000000000,0.000000000,1,0,1,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - FHP 300x600,Standard,Brand_300x600_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=fhp,Awareness,CarAdvice - Run of News & Reviews - FHP 300x600,(not set),300x600,300 x 600,467,2,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=leaderboard,Awareness,CarAdvice - Run of News & Reviews - Leaderboard 728x90,(not set),728x90,728 x 90,471,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,CarAdvice,CarAdvice - Run of News & Reviews - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=caradvice&utm_campaign=crv&utm_content=mrec,Awareness,CarAdvice - Run of News & Reviews - Mrec 300x250,(not set),300x250,300 x 250,434,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarsGuide - All Car Keywords Results & Details,Conversions,(not set),728 x 90,0,0,0,0.00,0.000000000,14.309790000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=leaderboard,(not set),CarsGuide - All Car Keywords Results & Details,Conversions,728x90,728 x 90,1483,4,0,0.00,58.726800000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarsGuide - All Car Keywords Results & Details,Conversions,(not set),300 x 250,0,0,0,0.00,0.000000000,14.309790000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - All Car Keywords Results & Details - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=mrec,(not set),CarsGuide - All Car Keywords Results & Details,Conversions,300x250,300 x 250,1336,2,1,0.00,52.905600000,0.000000000,0,0,0,1,0,1,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - CTA Links - Book a Test Drive 1x1,Dynamic Click,(not set),(not set),http://honda.com.au/tools/test-drive.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=cta,Conversions,CarsGuide - CTA Links - Book a Test Drive 1x1,(not set),(not set),1 x 1,0,3,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - CTA Links - Find a Dealer 1x1,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarsGuide - CTA Links - Find a Dealer 1x1,(not set),1x1,1 x 1,1,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - CTA Links - Find a Dealer 1x1,Dynamic Click,(not set),(not set),http://honda.com.au/tools/dealer.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=cta,Conversions,CarsGuide - CTA Links - Find a Dealer 1x1,(not set),(not set),1 x 1,0,5,3,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,3,3,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - CTA Links - View Showroom 1x1,Dynamic Click,(not set),(not set),http://honda.com.au/cars/models.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=cta,Conversions,CarsGuide - CTA Links - View Showroom 1x1,(not set),(not set),1 x 1,0,7,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - (Mobile) Banner 300x50,(not set),(not set),(not set),(not set),(not set),CarsGuide - Car News & Reviews Mobile 300x50,Awareness,(not set),300 x 50,0,0,0,0.00,0.000000000,0.581113000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - (Mobile) Banner 300x50,Standard,300x50,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=banner,(not set),CarsGuide - Car News & Reviews Mobile 300x50,Awareness,300x50,300 x 50,105,0,0,0.00,2.520000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - (Mobile) Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarsGuide - Car News & Reviews Mobile 300x250,Awareness,(not set),300 x 250,0,0,0,0.00,0.000000000,1.452784000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - (Mobile) Mrec 300x250,Standard,300x250,Image,http://m.honda.com.au/range/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=mrec,(not set),CarsGuide - Car News & Reviews Mobile 300x250,Awareness,300x250,300 x 250,233,1,0,0.00,6.990000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - Leaderboard 728x90,(not set),(not set),(not set),(not set),(not set),CarsGuide - Car News & Reviews Desktop,Awareness,(not set),728 x 90,0,0,0,0.00,0.000000000,3.922518000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - Leaderboard 728x90,Standard,Brand_728x90_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=leaderboard,(not set),CarsGuide - Car News & Reviews Desktop,Awareness,728x90,728 x 90,292,1,0,0.00,15.768000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - Mrec 300x250,(not set),(not set),(not set),(not set),(not set),CarsGuide - Car News & Reviews Desktop,Awareness,(not set),300 x 250,0,0,0,0.00,0.000000000,3.922518000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Car News and Reviews - Mrec 300x250,Standard,Brand_300x250_Looping,Flash in-page,http://honda.com.au/cars/models/cr-v.html?utm_medium=advertising+&utm_source=carsguide&utm_campaign=crv&utm_content=mrec,(not set),CarsGuide - Car News & Reviews Desktop,Awareness,300x250,300 x 250,289,0,0,0.00,15.606000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips,(not set),(not set),(not set),(not set),Conversions,CarsGuide - Homepage Content Clips,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,4.358353000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips,Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarsGuide - Homepage Content Clips,Conversions,1x1,1 x 1,1,0,0,0.00,0.024000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips,Dynamic Click,(not set),(not set),http://honda.com.au/cars/models/cr-v.html,Conversions,CarsGuide - Homepage Content Clips,Conversions,(not set),1 x 1,0,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips (Mobile),(not set),(not set),(not set),(not set),Conversions,CarsGuide - Homepage Content Clips,Conversions,(not set),1 x 1,0,0,0,0.00,0.000000000,4.358353000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips (Mobile),Default,1x1 pixel,Image,http://www.honda.com.au/cars/models/cr-v.html,Conversions,CarsGuide - Homepage Content Clips,Conversions,1x1,1 x 1,1,0,0,0.00,0.024000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,Honda CR-V Series II July 2015,8879566,Cars Guide,CarsGuide - Homepage Content Clips (Mobile),Dynamic Click,(not set),(not set),http://honda.com.au/cars/models/cr-v.html,Conversions,CarsGuide - Homepage Content Clips,Conversions,(not set),1 x 1,0,1,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
